ID,x,y
994,-73.745216,41.656746
995,-74.328442,41.6298258
996,-74.1040422,41.6726263
997,-74.840601,41.6616814
998,-74.9930497,41.6803595
999,-73.745216,41.656746
1000,-74.1547211,41.6820012
1001,-73.879502,41.6880316
1002,-74.8353792,41.6883716
1003,-74.5308541,41.6898625
1004,-73.879502,41.6880316
1005,-74.055316,41.689548
1006,-73.879502,41.6880316
1007,-73.9211059,41.6981083
1008,-74.9840637,41.6880546
1009,-74.6265488,41.7045967
1010,-74.570783,41.7043096
1011,-73.9211059,41.6981083
1012,-74.418052,41.720984
1013,-74.418052,41.720984
1014,-74.418052,41.720984
1015,-73.9728698,41.7164526
1016,-74.1547211,41.6820012
1017,-73.879502,41.6880316
1018,-74.5148852,41.7428931
1019,-74.9108861,41.7703955
1020,-74.6664671,41.7550762
1021,-73.9211059,41.6981083
1022,-73.7124088,41.7302565
1023,-73.9728698,41.7164526
1024,-74.405516,41.772942
1025,-73.5808824,41.733419
1026,-74.086924,41.744933
1027,-74.086924,41.744933
1028,-74.839353,41.7393767
1029,-73.8054282,41.7474049
1030,-73.9211059,41.6981083
1031,-74.599843,41.795659
1032,-75.0209876,41.7816245
1033,-75.0325185,41.7600877
1034,-74.1372076,41.8108836
1035,-74.1372076,41.8108836
1036,-73.908616,41.7802833
1037,-74.316974,41.809773
1038,-74.9108861,41.7703955
1039,-74.650166,41.7816236
1040,-74.2489928,41.8112129
1041,-73.908616,41.7802833
1042,-73.684574,41.783351
1043,-73.908616,41.7802833
1044,-74.8395365,41.8048782
1045,-74.1372076,41.8108836
1046,-74.9796117,41.804047
1047,-74.891804,41.8026442
1048,-74.741246,41.7959992
1049,-73.794173,41.805989
1050,-73.5592578,41.8043054
1051,-74.1372076,41.8108836
1052,-73.9647968,41.8331456
1053,-74.072906,41.829948
1054,-75.0728767,41.820767
1055,-73.892862,41.8536688
1056,-73.765154,41.860924
1057,-74.946574,41.837888
1058,-74.1552724,41.8676627
1059,-74.0426044,41.8375154
1060,-74.0426044,41.8375154
1061,-74.51821,41.8724877
1062,-74.614999,41.856355
1063,-74.0750129,41.846843
1064,-75.0960132,41.8733656
1065,-73.892862,41.8536688
1066,-73.892862,41.8536688
1067,-73.989175,41.859193
1068,-73.556526,41.849576
1069,-74.106753,41.852576
1070,-74.0166736,41.9307229
1071,-74.1552724,41.8676627
1072,-74.316974,41.809773
1073,-73.556526,41.849576
1074,-73.684939,41.909685
1075,-74.043704,41.880041
1076,-73.886635,41.923609
1077,-74.0166736,41.9307229
1078,-74.0166736,41.9307229
1079,-74.0166736,41.9307229
1080,-74.242443,41.904842
1081,-73.886635,41.923609
1082,-74.8129224,41.910146
1083,-74.1552724,41.8676627
1084,-73.9773627,41.9054495
1085,-73.988589,41.907144
1086,-74.0166736,41.9307229
1087,-74.242443,41.904842
1088,-73.9513203,41.9190422
1089,-74.0166736,41.9307229
1090,-74.565612,41.919277
1091,-74.066586,41.926447
1092,-74.0166736,41.9307229
1093,-73.886635,41.923609
1094,-74.0166736,41.9307229
1095,-74.9337587,41.958676
1096,-74.0166736,41.9307229
1097,-74.0166736,41.9307229
1098,-74.0166736,41.9307229
1099,-75.2639921,41.9707968
1100,-74.9337587,41.958676
1101,-74.0166736,41.9307229
1102,-74.0166736,41.9307229
1103,-73.5423086,41.9691982
1104,-74.2865851,41.973345
1105,-73.8438284,42.0033715
1106,-74.105062,41.999196
1107,-73.8438284,42.0033715
1108,-74.565612,41.919277
1109,-74.213064,41.976863
1110,-73.660827,41.9828651
1111,-75.1316735,41.9872252
1112,-74.0166736,41.9307229
1113,-73.8438284,42.0033715
1114,-73.9870319,42.0727647
1115,-74.105062,41.999196
1116,-74.8129224,41.910146
1117,-74.267305,42.007744
1118,-74.152845,42.007094
1119,-73.9870319,42.0727647
1120,-76.5316556,42.0106479
1121,-76.6270154,42.0394685
1122,-74.1116024,42.0420077
1123,-74.0145007,42.0180179
1124,-73.8438284,42.0033715
1125,-76.1512152,42.0578327
1126,-75.908696,42.072135
1127,-75.644797,42.074959
1128,-74.1616578,42.0527737
1129,-76.763287,42.0158849
1130,-76.358651,42.023053
1131,-76.8866895,42.0560348
1132,-75.908696,42.072135
1133,-75.948129713968,42.072914646967
1134,-75.808728,42.055873
1135,-75.808246,42.080338
1136,-73.9870319,42.0727647
1137,-74.1116024,42.0420077
1138,-74.2736973,42.0389816
1139,-73.9453064,42.0435799
1140,-76.2327374,42.1040845
1141,-78.0607405,42.0111456
1142,-76.4099758,42.0552982
1143,-76.8866895,42.0560348
1144,-73.6369119,42.0503154
1145,-73.792048,42.064583
1146,-76.8866895,42.0560348
1147,-78.428757,42.083524
1148,-75.908696,42.072135
1149,-75.4440401,42.0683608
1150,-73.876338,42.064014
1151,-77.0426008,42.1369443
1152,-76.8866895,42.0560348
1153,-76.1512152,42.0578327
1154,-76.409597,42.1089074
1155,-75.808246,42.080338
1156,-77.7656454,42.0365633
1157,-77.5620079,42.03567
1158,-76.799441,42.071423
1159,-76.0234617,42.0811274
1160,-76.1512152,42.0578327
1161,-77.0426008,42.1369443
1162,-73.9870319,42.0727647
1163,-77.2391217,42.1044075
1164,-74.19677,42.06625
1165,-75.010946,42.0603439
1166,-75.644797,42.074959
1167,-75.908696,42.072135
1168,-75.808728,42.055873
1169,-73.9870319,42.0727647
1170,-78.629408,42.026663
1171,-78.629408,42.026663
1172,-74.319408,42.078937
1173,-78.340504,42.038588
1174,-76.799441,42.071423
1175,-73.9870319,42.0727647
1176,-76.0234617,42.0811274
1177,-76.835739,42.090611
1178,-74.650118,42.149885
1179,-75.808246,42.080338
1180,-76.071035,42.1108512
1181,-76.071035,42.1108512
1182,-73.8613255,42.1159581
1183,-76.8029026,42.0951229
1184,-76.835739,42.090611
1185,-73.8613255,42.1159581
1186,-79.2430866,42.0960696
1187,-75.908696,42.072135
1188,-75.644797,42.074959
1189,-77.9386068,42.1152377
1190,-73.9870319,42.0727647
1191,-75.8958094,42.1366545
1192,-76.6773025,42.0749401
1193,-77.2391217,42.1044075
1194,-76.0234617,42.0811274
1195,-76.5457195,42.1027757
1196,-76.2327374,42.1040845
1197,-76.071035,42.1108512
1198,-74.4526147,42.0933196
1199,-76.071035,42.1108512
1200,-77.427116,42.059436
1201,-76.8029026,42.0951229
1202,-78.428757,42.083524
1203,-78.1543424,42.0874584
1204,-75.9280673,42.1242647
1205,-73.9870319,42.0727647
1206,-78.428757,42.083524
1207,-76.0262,42.1162
1208,-75.845926,42.125891
1209,-75.970367,42.1360702
1210,-76.2327374,42.1040845
1211,-76.2327374,42.1040845
1212,-75.8958094,42.1366545
1213,-79.7036034,42.0563632
1214,-76.8029026,42.0951229
1215,-73.5544749,42.114525
1216,-77.675323,42.066799
1217,-76.071035,42.1108512
1218,-76.2327374,42.1040845
1219,-79.2430866,42.0960696
1220,-76.0262,42.1162
1221,-74.3927027,42.1219111
1222,-75.9280673,42.1242647
1223,-74.243735,42.130695
1224,-77.9386068,42.1152377
1225,-77.2391217,42.1044075
1226,-75.970367,42.1360702
1227,-75.6542,42.162298
1228,-78.428757,42.083524
1229,-79.1098776,42.0484346
1230,-77.9386068,42.1152377
1231,-73.9267575,42.1331107
1232,-79.411922,42.1230612
1233,-73.613377,42.163452
1234,-76.832536,42.129682
1235,-77.2391217,42.1044075
1236,-74.4792096,42.1360818
1237,-78.1543424,42.0874584
1238,-76.2327374,42.1040845
1239,-79.2430866,42.0960696
1240,-78.428757,42.083524
1241,-73.9870319,42.0727647
1242,-73.8613255,42.1159581
1243,-73.613377,42.163452
1244,-77.0426008,42.1369443
1245,-77.0426008,42.1369443
1246,-75.8958094,42.1366545
1247,-76.832536,42.129682
1248,-75.845926,42.125891
1249,-75.845926,42.125891
1250,-76.0262,42.1162
1251,-76.071035,42.1108512
1252,-75.9280673,42.1242647
1253,-78.5167239,42.0998467
1254,-78.5167239,42.0998467
1255,-77.5036746,42.1390054
1256,-74.5860067,42.1308262
1257,-73.7680293,42.2458349
1258,-76.4937405,42.2213511
1259,-74.650118,42.149885
1260,-76.071035,42.1108512
1261,-73.9870319,42.0727647
1262,-75.8958094,42.1366545
1263,-77.9386068,42.1152377
1264,-74.5259919,42.1772069
1265,-77.9386068,42.1152377
1266,-76.9364111,42.1412122
1267,-77.9386068,42.1152377
1268,-77.0426008,42.1369443
1269,-77.1191169,42.1547951
1270,-79.4801799,42.0389026
1271,-79.2430866,42.0960696
1272,-75.783575,42.191165
1273,-77.0426008,42.1369443
1274,-77.6477492,42.1390193
1275,-75.8958094,42.1366545
1276,-75.783575,42.191165
1277,-78.283863,42.214082
1278,-75.8958094,42.1366545
1279,-75.143039,42.17967
1280,-79.2430866,42.0960696
1281,-78.9748898,42.162262
1282,-79.2430866,42.0960696
1283,-79.411922,42.1230612
1284,-74.007444,42.186266
1285,-76.8388454,42.1752286
1286,-75.6542,42.162298
1287,-77.0426008,42.1369443
1288,-77.1191169,42.1547951
1289,-77.0426008,42.1369443
1290,-79.32253,42.098031
1291,-76.8388454,42.1752286
1292,-76.8388454,42.1752286
1293,-73.613377,42.163452
1294,-76.8388454,42.1752286
1295,-74.7932435,42.1144912
1296,-76.8388454,42.1752286
1297,-79.2430866,42.0960696
1298,-73.7680293,42.2458349
1299,-76.7352953,42.1735629
1300,-79.2430866,42.0960696
1301,-77.795244,42.158259
1302,-75.970367,42.1360702
1303,-79.198141,42.123488
1304,-73.5485968,42.1873467
1305,-76.672321,42.1851314
1306,-75.6542,42.162298
1307,-75.8958094,42.1366545
1308,-74.0948886,42.1951464
1309,-74.1369556,42.1956492
1310,-77.1191169,42.1547951
1311,-79.2430866,42.0960696
1312,-76.052576,42.2179055
1313,-76.165781,42.223107
1314,-73.7680293,42.2458349
1315,-75.2554509,42.2896227
1316,-74.6013789,42.2071167
1317,-74.380487,42.204796
1318,-76.5733127,42.2047698
1319,-73.8921217,42.2195734
1320,-77.9913569,42.1731528
1321,-74.992789,42.19255
1322,-75.970367,42.1360702
1323,-76.165781,42.223107
1324,-78.71682,42.158985
1325,-74.2552049,42.220614
1326,-75.783575,42.191165
1327,-78.395664,42.179213
1328,-78.71682,42.158985
1329,-79.7347367,42.1195356
1330,-73.8921217,42.2195734
1331,-78.660083,42.1463637
1332,-76.8388454,42.1752286
1333,-76.4937405,42.2213511
1334,-77.419144,42.2226075
1335,-73.8921217,42.2195734
1336,-75.917394,42.227801
1337,-78.9748898,42.162262
1338,-73.7680293,42.2458349
1339,-73.7219551,42.2260945
1340,-79.099004,42.151508
1341,-79.2430866,42.0960696
1342,-78.9748898,42.162262
1343,-79.411922,42.1230612
1344,-74.1673979,42.2485254
1345,-78.975701,42.162075
1346,-76.3379957,42.2278793
1347,-79.3890795,42.1646656
1348,-77.1191169,42.1547951
1349,-75.8360078,42.2455187
1350,-75.371962,42.208163
1351,-77.2083355,42.2327457
1352,-74.380487,42.204796
1353,-73.7680293,42.2458349
1354,-78.1329138,42.207162
1355,-79.5878387,42.1461889
1356,-76.9562627,42.2914348
1357,-77.2083355,42.2327457
1358,-73.7680293,42.2458349
1359,-73.7680293,42.2458349
1360,-73.6490068,42.2499862
1361,-78.639268,42.215611
1362,-73.953026,42.2997003
1363,-79.3890795,42.1646656
1364,-74.7804624,42.2634025
1365,-73.667537,42.25275
1366,-78.0197252,42.2295437
1367,-78.283863,42.214082
1368,-73.813221,42.2872433
1369,-75.9980543,42.2582577
1370,-73.813221,42.2872433
1371,-74.2923055,42.260534
1372,-79.249012,42.192861
1373,-74.0275417,42.2698683
1374,-73.7680293,42.2458349
1375,-78.639268,42.215611
1376,-76.052576,42.2179055
1377,-79.3890795,42.1646656
1378,-76.8356648,42.2582224
1379,-74.5897896,42.266408
1380,-74.9113078,42.2836515
1381,-73.6455947,42.2987503
1382,-77.789615,42.256217
1383,-79.099004,42.151508
1384,-75.2554509,42.2896227
1385,-74.2026559,42.2981583
1386,-79.704103,42.238223
1387,-79.467181,42.2085532
1388,-73.7680293,42.2458349
1389,-75.4802203,42.2965479
1390,-78.4035,42.2376
1391,-77.579011,42.265529
1392,-77.7657309,42.2679876
1393,-74.013426,42.303986
1394,-74.3331216,42.3177259
1395,-76.9562627,42.2914348
1396,-77.1875488,42.3185593
1397,-74.269229,42.305856
1398,-79.0272512,42.2551891
1399,-75.391218,42.3098021
1400,-78.802864,42.249159
1401,-76.184794,42.309761
1402,-76.184794,42.309761
1403,-75.391218,42.3098021
1404,-73.8921217,42.2195734
1405,-73.7680293,42.2458349
1406,-74.4176269,42.2868436
1407,-75.770253,42.334967
1408,-73.4500711,42.3176894
1409,-78.226706,42.275234
1410,-76.9562627,42.2914348
1411,-76.4937405,42.2213511
1412,-79.441968,42.254168
1413,-75.3289606,42.3220965
1414,-75.942093,42.333809
1415,-77.6600169,42.3287709
1416,-75.770253,42.334967
1417,-73.6455947,42.2987503
1418,-74.7909154,42.3674319
1419,-75.154102,42.332952
1420,-78.653346,42.287451
1421,-74.9113078,42.2836515
1422,-79.499012,42.244505
1423,-75.942093,42.333809
1424,-74.7320555,42.3508925
1425,-79.272747,42.268364
1426,-73.5654115,42.3325395
1427,-77.9931812,42.3450988
1428,-77.7871582,42.2990224
1429,-76.7861465,42.3361821
1430,-73.8387367,42.3492759
1431,-79.499012,42.244505
1432,-78.283863,42.214082
1433,-76.9562627,42.2914348
1434,-77.320526,42.340899
1435,-77.6600169,42.3287709
1436,-76.0169078,42.3321552
1437,-73.928626,42.339135
1438,-76.8420771,42.3472591
1439,-76.1905393,42.3852372
1440,-73.8387367,42.3492759
1441,-79.704103,42.238223
1442,-74.4887488,42.3638472
1443,-73.708143,42.3895841
1444,-79.0272512,42.2551891
1445,-74.0250626,42.3576195
1446,-73.8387367,42.3492759
1447,-73.5654115,42.3325395
1448,-76.4912464,42.4472017
1449,-79.1395602,42.3185851
1450,-74.9596831,42.3685721
1451,-75.6053785,42.4386615
1452,-75.245769,42.368762
1453,-74.14432,42.367798
1454,-73.492517,42.427149
1455,-77.320526,42.340899
1456,-74.6628629,42.365488
1457,-74.1190055,42.3837191
1458,-77.6600169,42.3287709
1459,-76.5901743,42.3283397
1460,-78.862877,42.331382
1461,-78.1185432,42.3312162
1462,-74.3844527,42.4106391
1463,-77.089054,42.3826637
1464,-77.4216363,42.4112888
1465,-76.3679738,42.3806243
1466,-78.802864,42.249159
1467,-78.445696,42.333159
1468,-73.758181,42.386751
1469,-75.1797792,42.4223526
1470,-76.8790011,42.3861405
1471,-79.341533,42.304766
1472,-75.8335299,42.418312
1473,-77.318191,42.335608
1474,-76.3471052,42.3940036
1475,-76.020459,42.400467
1476,-75.4914314,42.4247499
1477,-73.708143,42.3895841
1478,-74.153714,42.412395
1479,-74.6070743,42.4023151
1480,-73.8846404,42.4363912
1481,-79.5725742,42.3241454
1482,-74.031868,42.413512
1483,-73.492517,42.427149
1484,-74.031868,42.413512
1485,-78.868174,42.319702
1486,-73.4244466,42.4039604
1487,-74.88606,42.422754
1488,-77.1745344,42.4359799
1489,-79.3103,42.344154
1490,-73.6638445,42.4191166
1491,-77.7151154,42.4058807
1492,-77.7151154,42.4058807
1493,-77.0137779,42.4940429
1494,-73.6638445,42.4191166
1495,-75.3802018,42.4178162
1496,-73.8328,42.3644
1497,-77.8033343,42.4460898
1498,-76.4912464,42.4472017
1499,-73.5654115,42.3325395
1500,-74.88606,42.422754
1501,-79.049963,42.361152
1502,-76.843047,42.429253
1503,-79.3228096,42.3505757
1504,-77.4216363,42.4112888
1505,-76.2192533,42.4290384
1506,-78.2259068,42.3891294
1507,-75.0477088,42.4574827
1508,-74.1559751,42.4572964
1509,-75.6053785,42.4386615
1510,-76.0661994,42.447542
1511,-73.6638445,42.4191166
1512,-74.031868,42.413512
1513,-73.6638445,42.4191166
1514,-76.4912464,42.4472017
1515,-74.2414354,42.4360654
1516,-76.4912464,42.4472017
1517,-73.56187,42.440663
1518,-76.4912464,42.4472017
1519,-78.730753,42.393728
1520,-75.0477088,42.4574827
1521,-73.7906175,42.4459238
1522,-78.6457914,42.3979086
1523,-78.6457914,42.3979086
1524,-79.4699373,42.3788434
1525,-76.7454123,42.3117017
1526,-78.1591358,42.4209963
1527,-78.524086,42.399699
1528,-76.4912464,42.4472017
1529,-77.4216363,42.4112888
1530,-74.4766013,42.4437593
1531,-74.8363158,42.4738392
1532,-75.117693,42.47261
1533,-75.3301768,42.4680889
1534,-75.9105012,42.460369
1535,-73.58328,42.470675
1536,-76.4912464,42.4472017
1537,-76.4912464,42.4472017
1538,-73.907423,42.4945579
1539,-73.4060104,42.4718395
1540,-78.3315515,42.4379137
1541,-73.8232141,42.4648638
1542,-79.4438236,42.391039
1543,-73.7941131,42.4737903
1544,-74.641653,42.489732
1545,-78.978789,42.4162839
1546,-73.612989,42.513951
1547,-77.1745344,42.4359799
1548,-73.7383109,42.4764849
1549,-78.114238,42.466111
1550,-74.3093576,42.5390168
1551,-76.3519299,42.5112779
1552,-77.8033343,42.4460898
1553,-73.4060104,42.4718395
1554,-76.4912464,42.4472017
1555,-76.4912464,42.4472017
1556,-75.7758345,42.5101338
1557,-77.7151154,42.4058807
1558,-76.2859048,42.4902693
1559,-76.2859048,42.4902693
1560,-73.5088084,42.5117708
1561,-73.694763,42.543633
1562,-73.694763,42.543633
1563,-78.114238,42.466111
1564,-76.1911019,42.592604
1565,-74.044661,42.514941
1566,-79.3314108,42.4364092
1567,-76.3519299,42.5112779
1568,-78.9349934,42.4543873
1569,-74.1676464,42.5185524
1570,-73.612989,42.513951
1571,-73.612989,42.513951
1572,-78.249039,42.480292
1573,-76.8653107,42.5128573
1574,-79.002058,42.474925
1575,-77.4950907,42.5004834
1576,-75.117693,42.47261
1577,-75.1430779,42.5441053
1578,-75.3856277,42.5298386
1579,-78.9349934,42.4543873
1580,-75.5297324,42.5363523
1581,-73.694763,42.543633
1582,-75.5297324,42.5363523
1583,-73.818161,42.541209
1584,-73.818161,42.541209
1585,-78.9349934,42.4543873
1586,-77.0137779,42.4940429
1587,-78.114238,42.466111
1588,-78.478392,42.4818
1589,-75.9039913,42.5466215
1590,-75.9039913,42.5466215
1591,-74.710251,42.52304
1592,-77.28905,42.523097
1593,-79.332306,42.477844
1594,-74.8231775,42.5942273
1595,-79.1521007,42.4628458
1596,-75.2455719,42.5335141
1597,-77.1600553,42.5284818
1598,-76.5697047,42.5795774
1599,-79.332306,42.477844
1600,-76.670477,42.5372589
1601,-73.694763,42.543633
1602,-79.332306,42.477844
1603,-78.850008,42.493532
1604,-76.292963,42.550467
1605,-75.7758345,42.5101338
1606,-78.9284,42.4778
1607,-73.3740983,42.548721
1608,-78.899287,42.497978
1609,-79.2373289,42.4880599
1610,-74.443461,42.548944
1611,-79.332306,42.477844
1612,-78.678229,42.506665
1613,-78.678229,42.506665
1614,-77.62559,42.53757
1615,-79.332306,42.477844
1616,-74.3093576,42.5390168
1617,-73.5088084,42.5117708
1618,-73.5088084,42.5117708
1619,-73.63411,42.562071
1620,-78.678229,42.506665
1621,-75.0579016,42.5797907
1622,-73.9056941,42.5571658
1623,-73.818161,42.541209
1624,-78.4770092,42.5302243
1625,-74.57257,42.568408
1626,-73.9056941,42.5571658
1627,-77.4773356,42.553254
1628,-76.1911019,42.592604
1629,-78.4218136,42.5345607
1630,-79.002058,42.474925
1631,-74.9784869,42.6081724
1632,-74.7378315,42.6108744
1633,-79.1595606,42.5418166
1634,-77.6982627,42.5663704
1635,-76.0933,42.594
1636,-78.508304,42.534899
1637,-73.6770392,42.6026702
1638,-77.587872,42.569103
1639,-76.5697047,42.5795774
1640,-78.1524455,42.5560329
1641,-76.371282,42.592721
1642,-75.6552496,42.6060118
1643,-76.0933,42.594
1644,-74.3093576,42.5390168
1645,-73.7197721,42.631713
1646,-76.1911019,42.592604
1647,-75.6552496,42.6060118
1648,-73.83526,42.6128173
1649,-73.83526,42.6128173
1650,-76.1911019,42.592604
1651,-79.0774751,42.5890851
1652,-78.9135238,42.5482086
1653,-73.7940707,42.6018035
1654,-78.0890469,42.5533461
1655,-78.614101,42.551447
1656,-73.6770392,42.6026702
1657,-78.614101,42.551447
1658,-76.9548727,42.5897318
1659,-74.044215,42.603628
1660,-77.9164439,42.5788948
1661,-75.5297324,42.5363523
1662,-77.1740864,42.5985412
1663,-78.499947,42.568653
1664,-79.1595606,42.5418166
1665,-76.4269661,42.6592222
1666,-74.6536558,42.6060166
1667,-76.8294378,42.6062
1668,-75.3406941,42.6539317
1669,-74.1470374,42.5955548
1670,-73.7197721,42.631713
1671,-78.253621,42.579125
1672,-76.7252928,42.6023979
1673,-73.6076623,42.6438548
1674,-73.6770392,42.6026702
1675,-73.83526,42.6128173
1676,-75.3406941,42.6539317
1677,-73.7197721,42.631713
1678,-73.9488658,42.6497175
1679,-73.83526,42.6128173
1680,-77.400648,42.617892
1681,-77.1189629,42.6037145
1682,-73.8888718,42.6465484
1683,-74.5644047,42.6327085
1684,-73.8888718,42.6465484
1685,-79.0774751,42.5890851
1686,-77.400648,42.617892
1687,-73.547047,42.635411
1688,-76.218262,42.684057
1689,-79.0774751,42.5890851
1690,-75.171421,42.6466098
1691,-73.784514,42.6421326
1692,-73.7596453,42.6423415
1693,-73.7596453,42.6423415
1694,-75.7761433,42.647349
1695,-77.6982627,42.5663704
1696,-78.9048319,42.5877298
1697,-73.7197721,42.631713
1698,-73.6076623,42.6438548
1699,-77.6982627,42.5663704
1700,-74.762977,42.680922
1701,-73.4872742,42.6449252
1702,-73.6076623,42.6438548
1703,-73.794423,42.657435
1704,-73.9488658,42.6497175
1705,-73.7197721,42.631713
1706,-79.0774751,42.5890851
1707,-77.5561931,42.6926575
1708,-74.91534,42.702897
1709,-75.044059,42.694211
1710,-73.794423,42.657435
1711,-78.9048319,42.5877298
1712,-74.3075,42.664208
1713,-73.8353375,42.6786988
1714,-79.0774751,42.5890851
1715,-74.3075,42.664208
1716,-73.8353375,42.6786988
1717,-76.4269661,42.6592222
1718,-73.7605034,42.655146
1719,-78.4218136,42.5345607
1720,-74.116562,42.670575
1721,-78.7280406,42.6180552
1722,-78.0492227,42.6331158
1723,-73.7816475,42.6727449
1724,-76.636023,42.6573177
1725,-76.5478091,42.6612212
1726,-74.5017227,42.6979515
1727,-77.06585,42.654171
1728,-75.463508,42.681522
1729,-73.7197721,42.631713
1730,-73.8353375,42.6786988
1731,-78.1587123,42.625837
1732,-73.8353375,42.6786988
1733,-74.7860731,42.7090616
1734,-75.6245439,42.6850143
1735,-78.7280406,42.6180552
1736,-73.574609,42.693044
1737,-76.8245205,42.6704025
1738,-78.1587123,42.625837
1739,-76.877485,42.679507
1740,-73.8353375,42.6786988
1741,-78.7280406,42.6180552
1742,-78.540444,42.643815
1743,-77.7691509,42.6640264
1744,-73.8214951,42.7178817
1745,-75.232822,42.699527
1746,-73.8214951,42.7178817
1747,-73.7362863,42.6850378
1748,-76.9550234,42.6832711
1749,-79.055408,42.641078
1750,-78.3876461,42.650109
1751,-74.91534,42.702897
1752,-78.083234,42.660158
1753,-73.6277992,42.6852788
1754,-78.083234,42.660158
1755,-79.055408,42.641078
1756,-73.3569023,42.6878938
1757,-73.574609,42.693044
1758,-73.574609,42.693044
1759,-73.9649977,42.7026286
1760,-74.0220111,42.7057217
1761,-73.8214951,42.7178817
1762,-78.687057,42.647913
1763,-74.0220111,42.7057217
1764,-73.8214951,42.7178817
1765,-79.055408,42.641078
1766,-73.8957278,42.6960813
1767,-79.055408,42.641078
1768,-78.687057,42.647913
1769,-73.661331,42.732087
1770,-74.356008,42.7310595
1771,-73.661331,42.732087
1772,-73.7140234,42.7335958
1773,-75.9680419,42.7184954
1774,-77.829811,42.682425
1775,-74.983255,42.718714
1776,-78.887526,42.659952
1777,-78.7280406,42.6180552
1778,-73.7777338,42.7089249
1779,-78.687057,42.647913
1780,-76.4203401,42.7516897
1781,-73.8214951,42.7178817
1782,-77.2702855,42.7062283
1783,-77.2702855,42.7062283
1784,-73.661331,42.732087
1785,-73.7140234,42.7335958
1786,-78.540444,42.643815
1787,-78.887526,42.659952
1788,-73.7140234,42.7335958
1789,-79.055408,42.641078
1790,-73.7777338,42.7089249
1791,-78.337498,42.6839752
1792,-75.7409913,42.7621743
1793,-73.661331,42.732087
1794,-77.7691509,42.6640264
1795,-77.400648,42.617892
1796,-76.4203401,42.7516897
1797,-77.06585,42.654171
1798,-74.181301,42.752958
1799,-73.8214951,42.7178817
1800,-73.7648756,42.7507149
1801,-73.661331,42.732087
1802,-75.9680419,42.7184954
1803,-75.5471851,42.7471276
1804,-76.1550886,42.7311923
1805,-73.661331,42.732087
1806,-73.8214951,42.7178817
1807,-73.9392712,42.7692954
1808,-78.4480215,42.7030862
1809,-76.6877885,42.7481504
1810,-73.661331,42.732087
1811,-78.837698,42.73374
1812,-74.181301,42.752958
1813,-73.69279,42.743494
1814,-73.9392712,42.7692954
1815,-73.7777338,42.7089249
1816,-73.7777338,42.7089249
1817,-76.5561,42.7317
1818,-73.661331,42.732087
1819,-73.7140234,42.7335958
1820,-73.8214951,42.7178817
1821,-73.7648756,42.7507149
1822,-77.675509,42.721894
1823,-74.4617035,42.7568985
1824,-78.002231,42.721608
1825,-77.8752587,42.7157515
1826,-75.8849099,42.7571304
1827,-73.3613538,42.7621742
1828,-74.276572,42.776809
1829,-74.0868957,42.765269
1830,-78.6795125,42.7164799
1831,-75.2895599,42.7707183
1832,-78.992058,42.695582
1833,-73.661331,42.732087
1834,-78.575254,42.7055243
1835,-76.8350133,42.7516737
1836,-73.9960093,42.7936046
1837,-73.90891,42.780814
1838,-73.7648756,42.7507149
1839,-75.7409913,42.7621743
1840,-76.6877885,42.7481504
1841,-78.992058,42.695582
1842,-77.0151617,42.7578502
1843,-73.7142716,42.7748464
1844,-78.837698,42.73374
1845,-78.928203,42.718275
1846,-73.476217,42.765078
1847,-75.028767,42.779706
1848,-73.7142716,42.7748464
1849,-73.656739,42.7832
1850,-78.138607,42.737278
1851,-78.138607,42.737278
1852,-73.7142716,42.7748464
1853,-78.837698,42.73374
1854,-77.228233,42.758058
1855,-73.9392712,42.7692954
1856,-73.879517,42.802423
1857,-73.7142716,42.7748464
1858,-78.002231,42.721608
1859,-78.4480215,42.7030862
1860,-73.9960093,42.7936046
1861,-78.928203,42.718275
1862,-76.997438,42.8600092
1863,-73.688214,42.808108
1864,-74.6099938,42.7861624
1865,-78.7473124,42.7641768
1866,-73.90891,42.780814
1867,-73.688214,42.808108
1868,-73.9960093,42.7936046
1869,-74.748257,42.800322
1870,-73.688214,42.808108
1871,-76.5586518,42.7804745
1872,-73.688214,42.808108
1873,-78.837698,42.73374
1874,-73.656739,42.7832
1875,-75.19183,42.864088
1876,-78.837698,42.73374
1877,-73.8643125,42.8509422
1878,-76.1256845,42.7980268
1879,-78.837698,42.73374
1880,-74.4521002,42.8411582
1881,-73.9392712,42.7692954
1882,-73.656739,42.7832
1883,-76.4203401,42.7516897
1884,-74.276572,42.776809
1885,-77.898742,42.772074
1886,-75.2526984,42.8095763
1887,-78.3248187,42.7428038
1888,-76.218262,42.684057
1889,-73.879517,42.802423
1890,-76.997438,42.8600092
1891,-77.898742,42.772074
1892,-75.340791,42.8099156
1893,-76.8350133,42.7516737
1894,-73.9430456,42.8135649
1895,-78.837698,42.73374
1896,-73.9960093,42.7936046
1897,-75.4431702,42.8250526
1898,-77.503542,42.781333
1899,-76.4203401,42.7516897
1900,-73.661331,42.732087
1901,-77.1013606,42.8200237
1902,-76.1256845,42.7980268
1903,-78.609977,42.7678408
1904,-78.4480215,42.7030862
1905,-78.521973,42.767917
1906,-75.543578,42.825612
1907,-76.1256845,42.7980268
1908,-78.837698,42.73374
1909,-73.9960093,42.7936046
1910,-73.921102,42.817266
1911,-73.688214,42.808108
1912,-73.879517,42.802423
1913,-77.607508,42.795924
